*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:19:54
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
000654        0     000060023.6       接收     0000060D      标准帧      数据帧        08     02 7C EF A1 70 80 0A 0C      
000655        0     000060023.9       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000656        0     000060096.6       接收     0000060A      标准帧      数据帧        04     03 01 4B 10      
000657        0     000060096.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000658        0     000060097.1       接收     0000060B      标准帧      数据帧        08     02 4E C4 00 80 20 01 89      
000659        0     000060097.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7E      
000660        0     000060097.6       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000661        0     000060097.8       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
000662        0     000060098.1       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000663        0     000060098.3       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000664        0     000060098.6       接收     0000060D      标准帧      数据帧        08     02 7C CF A1 70 80 0A 0C      
000665        0     000060098.9       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000666        0     000060166.5       接收     0000060A      标准帧      数据帧        04     04 01 4D 10      
000667        0     000060166.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000668        0     000060167.1       接收     0000060B      标准帧      数据帧        08     02 4E C4 00 80 20 01 89      
000669        0     000060167.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7E      
000670        0     000060167.6       接收     0000060B      标准帧      数据帧        08     01 4F DC 5D 80 20 01 8A      
000671        0     000060167.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000672        0     000060168.1       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
000673        0     000060168.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000674        0     000060168.6       接收     0000060C      标准帧      数据帧        07     01 A5 29 8D 82 20 64      
000675        0     000060168.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000676        0     000060169.1       接收     0000060D      标准帧      数据帧        08     02 7C AF A1 70 80 0A 0C      
000677        0     000060169.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 0D 0C      
000678        0     000060169.6       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
000679        0     000060236.7       接收     00000201      标准帧      数据帧        08     40 1F 40 00 10 F4 00 00      
000680        0     000060236.9       接收     00000700      标准帧      数据帧        04     04 1E 01 00      
000681        0     000060241.5       接收     0000060A      标准帧      数据帧        04     04 01 4F 10      
000682        0     000060241.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000683        0     000060242.0       接收     0000060B      标准帧      数据帧        08     02 4E C4 00 80 20 01 89      
000684        0     000060242.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7E      
000685        0     000060242.6       接收     0000060B      标准帧      数据帧        08     01 4F DC 5D 80 20 01 8A      
000686        0     000060242.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000687        0     000060243.1       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
000688        0     000060243.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000689        0     000060243.6       接收     0000060C      标准帧      数据帧        07     01 A5 6D 8D 82 20 6C      
000690        0     000060243.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000691        0     000060244.1       接收     0000060D      标准帧      数据帧        08     02 7C 8F A1 70 80 0A 0C      
000692        0     000060244.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 0D 0C      
000693        0     000060244.6       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
000694        0     000060311.5       接收     0000060A      标准帧      数据帧        04     04 01 51 10      
000695        0     000060311.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000696        0     000060312.0       接收     0000060B      标准帧      数据帧        08     02 4E C4 00 80 20 01 89      
000697        0     000060312.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7E      
000698        0     000060312.6       接收     0000060B      标准帧      数据帧        08     01 4F DC 5D 80 20 01 8A      
000699        0     000060312.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000700        0     000060313.1       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
000701        0     000060313.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000702        0     000060313.6       接收     0000060C      标准帧      数据帧        07     01 AD 6F 8D 82 20 4C      
000703        0     000060313.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000704        0     000060314.1       接收     0000060D      标准帧      数据帧        08     02 7C 6F A1 70 80 0A 0C      
000705        0     000060314.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 0D 0C      
000706        0     000060314.6       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
000707        0     000060381.5       接收     0000060A      标准帧      数据帧        04     04 01 53 10      
000708        0     000060381.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000709        0     000060382.0       接收     0000060B      标准帧      数据帧        08     02 4E C4 00 80 20 01 89      
000710        0     000060382.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7D      
000711        0     000060382.6       接收     0000060B      标准帧      数据帧        08     01 4F DC 5D 80 20 01 8A      
000712        0     000060382.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000713        0     000060383.1       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
000714        0     000060383.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000715        0     000060383.6       接收     0000060C      标准帧      数据帧        07     01 AD 71 8D 82 20 4C      
000716        0     000060383.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
